Event year,landslide category,landslide trigger,landslide size,fatality_count,injury_count,longitude (decimal degrees),latitude (decimal degrees)
2015,2,30,100,0,0,-117.5833,33.7474
2010,1,10,200,0,0,74.7249,36.2744
2009,1,30,200,3,0,81.3,29.2944
2015,1,10,200,0,0,-86.6146,13.3864
2010,1,30,200,0,0,-43.3147,-22.9251
2016,1,20,200,0,0,95.0243,26.7223
2010,1,30,200,0,0,-43.2903,-22.9766
2015,1,20,200,0,0,73.927,15.4465
2010,1,30,200,0,0,103.1797,-4.3256
2011,2,30,200,7,0,33.8306,3.9081
2016,1,10,200,0,0,-121.859,50.8267
2009,1,30,200,0,0,-2.417,56.7709
2010,1,10,200,0,0,77.6001,34.5628
2009,2,30,200,1,0,-68.844,-32.8902
2014,1,10,100,0,0,82.2873,28.8389
2014,1,20,200,1,0,83.8734,28.0989
2010,1,30,100,0,0,-121.1045,35.5662
2015,1,30,300,18,0,101.9801,-3.0414
2014,1,10,100,0,0,-80.0017,40.4301
2013,1,20,200,0,0,93.4341,24.7625
2014,1,10,200,0,0,-74.4086,42.1633
2015,1,20,200,2,2,93.816,27.0987
2011,2,30,200,0,0,-122.2987,47.9231
2013,1,30,200,0,0,103.3984,21.5782
2011,1,30,200,0,0,72.1934,36.2225
2013,1,10,200,0,0,106.5408,10.0222
2010,1,10,100,0,0,-91.284,40.635
2013,1,10,100,0,0,100.2975,5.4429
2010,2,30,200,1,0,102.2681,12.1143
2014,1,30,100,0,0,-122.8275,38.9608
2013,1,10,200,0,0,-84.4427,37.8868
2007,1,30,200,0,0,88.6193,27.4459
2010,1,30,200,3,0,93.028,25.1553
2015,1,30,200,0,0,-122.6205,50.479
2011,2,30,100,0,0,-73.5977,43.6128
2013,1,30,100,0,0,-91.411,39.9141
2011,1,10,200,0,0,78.3041,30.2828
2012,1,30,200,1,0,-90.9778,15.5238
2015,1,10,200,0,0,-157.8224,21.4007
2016,1,30,200,3,0,73.202,34.3331
2011,1,30,200,0,0,81.0333,6.9167
2013,1,30,200,0,0,83.1913,28.3922
2010,1,30,200,0,0,72.8703,19.069
2013,1,30,200,0,0,-75.231,40.6634
2015,2,30,100,0,0,100.249,5.2923
2008,2,10,100,0,0,-119.653,34.453
2011,1,30,200,0,0,79.4929,30.7412
2014,1,30,100,0,0,101.6757,3.1797
2007,2,10,200,0,0,35.4667,1.4833
2007,1,30,200,0,0,92.899,22.533
2010,2,10,200,3,0,-78.7833,-0.4167
2011,2,30,100,0,0,-157.7724,21.3825
2014,1,20,100,0,0,-122.691,37.9327
2011,1,30,100,0,0,-80.5432,40.1854
2010,2,30,100,0,0,-117.9587,33.9511
2008,2,10,100,0,0,-106.4879,39.625
2011,1,10,200,0,0,7.2083,45.9547
2012,1,20,200,0,0,123.7465,13.3125
2011,2,30,200,1,0,16.1928,39.0177
2012,1,30,300,16,0,104.5658,21.8777
2009,2,30,300,1,0,-75.4428,8.9475
2009,2,10,100,0,0,-156.1166,20.81
2010,2,30,100,0,0,-112.1327,34.1933
2009,1,30,200,3,0,41.6822,41.3639
2007,1,10,200,0,0,178.25,-17.56
2011,1,30,200,0,0,101.0106,30.081
2011,1,30,200,0,0,-84.4833,39.0456
2010,2,30,200,0,0,106.8514,28.3201
2010,1,30,200,0,0,109.1974,28.1581
2014,1,20,100,0,0,83.6299,19.1497
2009,2,30,200,12,0,-77.5239,-7.9589
2014,1,10,200,5,0,75.137,32.8468
2012,2,30,200,0,0,30.9419,-29.9135
2010,1,10,200,0,0,47.1188,42.8214
2013,2,30,200,8,3,8.359,4.9626
2012,1,30,200,0,0,92.8573,25.1175
2012,1,30,200,1,0,31.141,-26.3402
2010,1,30,200,3,0,107.1749,-6.892
2010,1,30,200,0,0,178.2168,-17.5608
2015,1,10,200,0,0,34.7222,0.0482
2014,1,30,200,0,0,-123.9039,45.01
2015,2,10,200,0,0,-81.969,37.8356
2016,2,10,100,0,0,-122.2625,47.267
2010,1,30,200,0,0,-90.5885,14.6257
2007,1,30,200,0,0,-78.148,-0.356
2011,1,10,200,0,0,-76.1551,6.7425
2013,1,30,200,0,0,83.2266,28.2399
2013,1,10,300,1,0,109.0605,-7.2337
2013,2,30,200,0,0,-104.917,38.8634
2010,1,30,200,3,0,29.6667,-1.1667
2016,1,30,200,2,0,71.7854,36.2063
2015,1,20,100,2,0,70.1048,33.8996
2010,2,10,100,0,0,-117.8056,34.0682
2010,2,30,100,0,0,-2.0992,53.6865
2013,1,10,200,0,0,147.2871,-36.8642
2011,1,30,100,0,0,-122.7038422,45.68818457
2008,1,30,200,0,0,100.2487,5.345
2009,2,30,200,0,0,88.5287,27.1761
2007,1,10,200,0,0,75.8275,11.2738
2008,1,30,300,3,0,104.63,28.76
2010,1,30,200,0,0,92.9296,23.591
2010,1,10,200,7,0,104.1608,21.7653
2007,2,30,200,0,0,113.247,22.76
2013,1,20,200,0,0,82.3125,28.935
2010,1,30,200,0,0,78.9829,30.2851
2014,1,20,200,0,0,17.9324,44.3551
2012,1,10,100,0,0,-123.8748,44.041
2007,1,10,300,6,0,126.0356157,7.365123589
2013,1,30,200,0,0,83.5214,28.3742
2012,2,10,100,0,0,-122.0578,45.087
2014,1,10,100,3,3,98.7845,1.7397
2010,2,30,100,0,0,-82.904,37.4083
2010,1,30,200,0,0,78.3399,30.8987
2010,2,30,100,0,0,-80.0122,40.4355
2010,1,30,200,0,0,116.0932,-1.7853
2011,1,30,100,0,0,-83.6772,37.775
2014,1,20,300,0,0,1.1802,51.0779
2011,1,30,200,0,0,176.8655,-40.1019
2013,1,30,200,1,1,125.5768,10.2825
2007,1,10,200,0,0,88.6069,27.3383
2013,1,10,100,0,0,-72.4328,44.1047
2010,2,30,100,0,0,-73.2068,41.9953
2012,1,30,200,4,0,100.4243,-0.9035
2008,1,10,200,0,0,73.47,18.72
2013,1,30,200,0,0,77.444,8.1747
2013,1,30,200,1,0,77.6746,31.4711
2013,1,30,200,0,0,170.5863,-45.8727
2010,1,30,200,0,0,77.0969,30.904
2010,2,30,200,1,0,-43.4147,-22.8086
2016,2,30,200,1,0,130.4431,32.5205
2010,1,30,200,3,0,108.3472,21.6252
2010,2,30,200,0,0,102.3183,11.9773
2011,1,30,100,0,0,-122.855,49.0396
2009,1,30,200,2,0,121.0105,14.2138
2012,1,30,200,0,0,-119.6457,38.8507
2013,2,30,200,0,0,-115.5441,43.3877
2011,1,30,100,0,0,-84.5604,39.0978
2013,1,10,200,1,0,36.5229,-0.1799
2016,1,30,200,0,0,87.9125,26.8823
2011,1,20,200,0,0,73.87654867,34.11897569
2010,1,30,200,0,0,80.3491,29.477
2013,1,20,200,0,0,87.3303,26.8722
2015,1,20,100,0,0,57.5716,-20.1999
2012,2,30,200,0,0,-72.8718,-13.6291
2009,2,30,100,0,0,-89.2276,31.1345
2010,1,30,200,0,0,-122.3633,47.4481
2013,1,30,200,0,0,100.2676,5.4175
2007,1,10,200,1,0,84.25,27.9167
2010,1,30,200,3,0,80.6309,7.4227
2013,1,10,200,0,0,160.1445,-9.5744
2010,2,30,200,0,0,98.90492974,9.465206953
2012,1,30,200,0,0,74.9499,34.6113
2008,1,20,200,6,0,113.587,28.715
2011,1,30,300,9,0,-75.5001,5.2505
2010,2,30,100,0,0,-84.2738,35.4962
2013,2,30,100,0,0,-91.5055,44.01
2014,1,10,100,0,0,-102.3192,49.8153
2008,1,20,200,0,0,174.888,-36.9929
2008,1,30,300,4,0,147.6,-6.3
2011,1,30,100,0,0,-123.8817,43.6511
2016,1,30,200,20,24,43.9549,13.1807
2010,1,30,200,0,0,-43.4788,-23.0189
2008,2,10,200,0,0,-107.23,39.2
2014,2,30,200,0,0,-116.9176,34.0873
2013,2,20,200,0,0,93.5063,24.9829
2009,2,30,200,0,0,112.6265,-7.9819
2008,2,10,200,0,0,-9.4709,52.4356
2010,1,30,200,2,0,83.7826,28.0063
2014,1,10,100,3,0,85.34,27.5687
2011,2,30,100,0,0,-121.0526,38.9625
2010,1,30,100,0,0,-61.5989,10.6857
2014,1,30,200,0,0,95.2701,5.8498
2011,1,30,200,0,0,143.8478,-38.6763
2007,1,10,200,0,0,34.2583,1.0439
2011,2,30,200,3,0,-43.1852,-22.4804
2013,1,30,200,0,0,82.3997,28.3536
2011,1,30,100,0,0,-84.501,39.1065
2010,2,30,100,0,0,-81.1966,39.3937
2011,1,30,200,0,0,93.3613,25.5125
2010,2,10,100,0,0,-119.092,34.4275
2010,1,30,200,0,0,78.4403,30.7333
2013,1,30,200,0,0,123.9334,10.3494
2016,2,10,100,0,0,-79.7975,9.3147
2011,2,30,200,0,0,73.1543,34.5677
2015,1,20,100,0,0,77.7559,33.7403
2011,2,30,100,0,0,-93.3097,36.5989
2013,1,30,200,5,12,36.4354,36.7619
2013,1,20,200,1,3,126.1419759,7.704271157
2010,1,30,200,0,0,78.4517,30.7467
2010,2,30,200,0,0,-74.5894,41.0752
2012,1,30,300,0,0,102.9905,32.0637
2011,1,10,100,0,0,125.0989,7.7299
2011,1,30,300,0,0,-68.0861,-16.5293
2010,1,30,200,7,0,-40.9752,-18.7677
2010,1,30,200,0,0,94.48265093,25.31006064
2012,1,10,200,0,0,-122.2146,47.8501
2010,1,30,200,0,0,120.8766,23.6679
2011,1,10,200,0,0,73.5111,19.6699
2012,1,10,200,0,0,-122.7701,45.53
2016,2,20,200,2,2,87.7924,27.6276
2016,2,30,200,0,0,-108.0216,37.9939
2016,1,20,100,0,0,-123.3754,48.1136
2010,1,30,200,0,0,-43.0987,-22.8926
2007,2,10,200,0,0,-118.47,34.3778
2013,1,30,200,0,0,101.8343,19.3074
2008,1,30,200,0,0,85.9757,27.982
2010,1,30,300,0,0,77.5528,34.1619
2010,1,10,200,3,0,83.68,28.11
2010,1,30,200,0,0,77.5063,30.9544
2013,1,10,200,4,0,105.8268,34.3006
2012,1,30,200,0,0,124.89,11.78
2013,1,10,200,1,0,140.7161,-2.53
2015,1,20,200,0,0,75.1447,32.9262
2013,1,10,200,0,0,77.3544,30.6738
2015,2,30,100,0,0,-119.7712,38.6987
2010,2,30,200,0,0,123.8533,10.2863
2012,2,10,200,0,0,-122.0471,38.7122
2010,1,30,200,0,0,-43.0221,-22.8279
2016,2,30,100,0,0,-84.4488,39.1224
2014,2,40,300,0,0,-82.5745,37.4285
2008,1,30,200,6,0,81.48,28.51
2012,1,30,200,0,0,-10.2545,52.2351
2010,1,30,200,0,0,77.7755,31.5304
2008,1,10,200,8,0,97.8297,2.3078
2009,2,10,200,0,0,-71.4842,-16.3556
2010,2,30,200,0,0,-72.26000997,-13.4459682
2009,2,30,100,0,0,-122.4957,48.6976
2011,1,10,200,0,0,-82.4854,29.3879
2010,1,30,200,0,0,105.7474,-5.8645
2014,1,10,100,8,0,74.21346155,34.80316285
2014,1,10,200,0,0,101.7342,3.0651
2010,1,30,200,0,0,-43.0978,-22.8776
2015,1,30,200,3,0,41.4323,41.3936
2009,1,30,200,0,0,93.5,24.9925
2009,1,30,200,0,0,10.1475,5.9586
2011,1,30,200,3,0,114.4393,29.1554
2010,1,30,200,0,0,77.1695,30.7198
2008,1,10,200,0,0,77.6092,12.9752
2014,1,20,200,0,0,95.3429,28.9205
2010,1,30,200,0,0,85.9259,27.8732
2015,1,20,200,0,0,74.6163,33.9243
2016,1,30,200,0,0,93.871,27.6438
2011,2,10,100,0,0,-106.8152,39.1904
2016,1,30,200,0,0,108.5684,-7.3686
2012,1,10,200,0,0,125.137,8.1469
2015,1,40,200,0,0,72.0406,36.0739
2013,1,10,200,0,0,82.402,28.0583
2008,1,30,200,0,0,76.8403,9.7327
2015,1,30,200,1,0,88.251,27.0076
2014,2,10,100,0,0,-122.2364,37.4861
2015,1,20,200,0,0,79.4552,29.3908
2011,1,30,100,0,0,-82.4333,38.4069
2013,1,10,200,1,0,-40.8262,-19.6168
2009,1,30,200,4,0,126.2848,8.2101
2011,1,30,200,2,0,93.5935,24.8286
2010,1,30,200,0,0,77.2468,32.371
2011,1,30,200,0,0,80.6349,7.6235
2013,1,10,100,0,0,-79.8071,40.4252
2014,1,30,100,2,0,115.9243,4.9751
2011,1,30,200,0,0,124.3378,9.7177
2014,1,30,200,0,0,95.3103,5.8305
2011,1,30,200,0,0,106.7018,-6.9788
2007,1,10,200,10,0,120.6794,16.3922
2008,1,30,200,17,0,94.0989,27.2298
2011,2,10,200,0,0,-73.9295,43.3197
2014,1,30,300,0,0,-135.3549,57.1225
2007,2,10,200,0,0,-91.2806,43.689
2014,1,10,100,3,0,91.7561,24.4136
2015,1,10,200,5,0,35.8736,-1.1161
2011,1,30,200,2,0,101.6378,24.7032
2007,1,10,300,0,0,80.2167,29.5833
2010,2,30,100,0,0,-106.9909,39.2089
2008,2,10,100,0,0,-117.105,33.023
2007,1,30,200,1,0,71.188,39.221
2010,1,30,200,0,0,74.3225,34.8142
2013,2,30,200,0,0,-108.3523,39.1168
2010,1,30,200,0,0,97.3193,22.6461
2015,1,30,100,0,0,74.4838,33.6303
2013,1,30,200,0,0,76.921,8.4951
2010,1,30,200,0,0,80.6103,16.5332
2016,2,30,200,0,0,72.3374,41.485
2015,1,20,200,0,0,90.2023,25.5145
2011,2,20,100,0,0,-122.2935,47.9502
2015,1,20,100,1,0,78.037,32.2473
2008,2,30,100,0,0,-79.7199,36.6619
2015,1,30,300,53,8,87.6681,27.36
2013,1,30,200,0,0,79.2191,30.262
2010,1,30,200,0,0,-90.595,43.3321
2011,1,30,100,0,0,16.158,39.1854
2008,1,30,200,0,0,75.605,12.6445
2010,1,30,200,0,0,80.6104,7.4237
2010,1,30,200,0,0,-72.726,6.7254
2014,1,30,200,0,0,-90.2848,14.3666
2014,1,30,200,0,0,110.4009,-6.9903
2011,1,30,200,0,0,76.7046,9.8721
2012,1,30,200,0,0,-122.7193,45.5313
2010,1,30,200,0,0,21.3669,48.6226
2008,2,30,100,0,0,-111.96,46.67
2013,1,10,300,0,0,106.7161,-6.622
2015,1,10,100,0,0,-117.6454,33.4418
2008,1,10,200,0,0,13.4343,54.417
2011,2,30,100,0,0,-91.496,44.7665
2013,1,10,200,0,0,-83.4985,35.3884
2014,1,20,100,5,0,105.7688,26.6537
2011,1,30,200,0,0,125.6147,7.0804
2011,2,30,100,0,0,-84.4086,39.0968
2012,1,10,200,0,0,123.5841,13.3201
2007,1,10,100,0,0,-81.4305,40.5175
2010,1,20,300,11,0,121.5,-1.8667
2011,2,30,200,0,0,-122.6312,44.4014
2012,1,30,200,0,0,102.9334,-1.0478
2010,1,10,200,0,0,-123.949,44.6635
2013,2,10,200,0,0,-83.9789,36.5539
2015,2,10,100,0,0,-124.4205,42.4149
2011,1,30,200,0,0,101.7575,3.1588
2013,2,30,200,1,0,12.4306,47.5244
2010,1,30,200,0,0,72.9266,19.153
2016,2,30,200,0,0,74.1623,15.0275
2014,1,20,300,0,0,-0.8823,51.2717
2011,1,20,200,0,0,73.5097,17.4303
2011,1,30,300,4,0,90.4077,23.7118
2010,2,30,200,0,0,48.58,41.1569
2007,1,10,200,0,0,43.9605,15.4508
2009,1,30,200,1,0,9.2635,45.0664
2010,2,30,100,0,0,-122.359,47.479
2017,1,10,200,0,0,77.28272548,32.76390852
2013,2,10,200,0,0,-83.0992,35.5278
2011,1,30,100,0,0,152.7853,-27.3865
2011,1,30,200,0,0,81.0402,6.8894
2009,2,30,200,1,0,-76.2333,-12.15
2014,1,10,100,0,0,-114.3032,48.2264
2015,1,20,100,0,3,73.9593,34.6609
2007,1,10,200,0,0,91.88,25.38
2011,1,30,300,4,0,91.7351,26.1548
2014,1,30,100,1,0,101.5768,3.2211
2011,1,10,200,0,0,-104.6071,50.4546
2009,2,10,300,26,0,126.046,7.2
2010,1,30,200,0,0,115.1389,-8.3383
2010,1,30,200,0,0,84.46652548,27.81963827
2007,1,10,200,13,6,76.83270934,34.93977198
2010,1,30,200,1,0,74.0225,34.0876
2010,1,30,200,2,0,116.8785,-1.2247
2013,1,10,200,0,0,151.1112,-29.7736
2011,1,30,200,0,0,98.5567,29.7453
2014,2,10,200,0,0,-122.0488,47.413
2016,1,30,100,1,0,100.2433,18.1639
2015,2,10,100,0,0,-121.9257,47.5871
2013,1,10,300,0,0,-60.6764,11.1954
2015,1,10,200,0,0,83.8974,28.2887
2010,2,30,100,0,0,-121.6945,36.8324
2008,1,10,200,0,0,75.24528226,33.23738085
2010,2,30,100,0,0,-118.3218,33.7248
2010,1,30,100,0,0,153.0871,-26.3974
2008,2,30,200,0,0,-59.54,13.229
2010,1,30,200,0,0,-43.0868,-22.9089
2014,1,30,200,1,0,-72.2152,19.745
2011,1,30,300,1,0,123.478,10.5979
2007,1,30,200,0,0,92.967,22.479
2011,1,30,200,0,0,78.3755,30.2258
2010,2,30,100,0,0,-82.9738,37.2648
2010,1,30,200,1,0,79.6628,29.6095
2009,2,10,100,0,0,-80.0342,40.4427
2009,1,30,200,1,0,88.63411246,27.15977181
2008,1,10,200,7,0,-77.8928,-0.4635
2013,1,30,100,0,0,172.7171,-43.5569
2016,2,10,100,0,0,-122.3348,47.8603
2015,1,20,100,0,0,178.068,-18.089
2012,1,10,200,0,0,123.84,10.32
2007,1,10,200,8,0,115.4786,29.3631
2011,1,30,100,0,0,-87.5085,36.1638
2016,1,30,200,6,0,119.2777,29.4848
2010,1,30,200,2,0,79.5322,30.9013
2015,1,20,200,0,0,78.9,30.241
2011,2,30,300,0,0,104.092,30.7341
2010,1,30,200,12,0,96.1779,27.8965
2009,2,30,100,0,0,-85.3186,35.1307
2008,1,10,200,2,0,101.3941,4.4606
2010,1,10,200,0,0,18.6705,44.5328
2015,2,20,100,0,0,-119.8577,37.6603
2011,2,30,200,0,0,-121.4336,35.8777
2013,1,10,200,2,0,105.2666,-5.4535
2012,1,30,200,0,0,124.946,6.3344
2012,1,30,200,0,0,107.1453,-6.8122
2011,1,30,200,0,0,114.5042,4.679
2011,1,30,200,0,0,73.4995,34.0966
2013,2,30,300,9,0,87.6093,27.4513
2011,2,30,100,0,0,-80.6687,40.1909
2010,2,30,100,0,0,-79.12,37.4204
2014,1,10,200,0,0,107.3407,26.9226
2008,2,10,100,0,0,-80.613,40.4634
2011,1,30,200,0,0,94.1099,25.6682
2011,1,30,200,0,0,-42.4268,-22.1546
2007,1,10,300,3,0,85.9667,27.2667
2015,2,20,100,0,0,7.4086,46.1906
2013,1,30,200,20,5,-9.1765,11.4191
2015,1,20,200,0,0,93.9815,24.004
2013,1,30,200,0,5,78.1514,29.9531
2010,1,30,200,0,0,-43.2915,-23.0145
2011,1,30,300,16,0,88.2579,27.2879
2014,2,30,200,0,0,-118.7002,34.0633
2012,1,30,200,0,0,122.0943,11.8154
2010,2,30,100,0,0,-122.3919,47.5121
2015,1,30,200,0,0,-119.1813,50.9749
2011,2,30,200,0,0,-79.9213,40.3782
2015,2,20,100,0,0,-82.2719,37.676
2009,2,30,200,0,0,145.6342,-16.8214
2008,1,30,200,0,0,108.69,15.3239
2008,1,10,200,0,0,123.9013,10.3114
2010,2,30,200,1,0,-43.7034,-22.6053
2010,2,30,200,4,0,34.4,1.15
2010,1,30,200,0,0,21.1342,42.0981
2012,1,30,200,0,0,124.9986,10.4792
2010,1,30,200,0,0,92.9914,25.5242
2013,1,30,200,12,3,103.5109,27.8694
2016,1,30,300,8,4,-76.2408,5.8332
2015,1,40,200,0,0,75.2966,33.0809
2013,1,10,100,0,0,-0.845,51.0552
2016,2,30,200,0,0,72.3077,41.48
2016,1,20,200,0,0,75.5807,32.4298
2010,1,30,200,0,0,21.577,42.8296
2012,1,30,200,0,0,-84.0074,10.1981
2010,1,30,200,2,0,74.9402,33.0097
2015,1,20,200,3,0,102.7942,-3.4661
2011,2,30,200,0,0,-121.7522,37.0905
2013,1,30,200,0,0,9.4,45.9835
1998,1,30,100,0,0,-123.9725,44.8383
2011,1,30,200,0,0,79.1127,30.506
2013,1,30,200,0,0,116.2981,5.8544
2012,1,30,200,0,0,74.0934,33.775
2010,1,30,100,0,0,-122.2777,47.7139
2011,2,30,200,0,0,-116.0504,44.0967
2013,1,10,200,0,0,-4.21,50.4972
2010,1,30,200,0,0,-43.2542,-22.9925
2016,1,30,200,0,0,-82.5175,8.7415
2011,1,30,200,0,0,93.9157,24.6869
2009,1,30,300,4,0,101.9649,30.0553
2008,1,30,200,1,0,108.8117,15.1238
2007,1,10,200,0,0,75.231,33.242
2010,1,30,200,0,0,89.5187916,27.21898773
2010,1,30,200,0,0,-42.9878,-22.8872
2011,1,30,100,0,0,-85.762,33.7975
2009,2,30,200,6,0,91.7333,24.3083
2007,1,10,200,0,0,114.917,4.9833
2010,2,30,100,0,0,-117.6407,33.7124
2010,1,30,200,5,0,109.9139,-7.3111
2015,1,30,200,0,0,97.2296,31.2025
2009,1,30,200,10,0,92.19,22.2251
2010,1,30,200,5,0,107.7984,35.2059
2010,1,30,200,0,0,75.8062,33.1847
2010,1,10,100,0,0,178.438,-18.109
2010,1,30,200,4,0,92.1571,21.1899
2014,2,10,200,0,0,96.174,27.9032
2011,1,20,200,0,0,86.7014,26.8998
2012,1,10,100,0,0,-116.4548,46.4768
2014,1,20,100,0,0,18.673,44.4573
2011,1,30,200,4,0,121.1024,16.8694
2010,1,30,200,13,0,106.5255,35.1719
2011,1,10,200,0,0,94.1079,25.4191
2011,1,30,200,2,0,99.8725,9.1618
2009,2,30,200,5,0,-43.3581,-22.9428
2016,1,20,200,0,0,75.7964,33.1457
2013,2,30,200,0,0,-105.2801,40.6124
2015,1,30,200,2,0,39.7476,-3.9636
2008,1,30,200,0,0,74.9845,33.9513
2008,1,30,100,0,0,-157.933,21.375
2010,2,30,200,0,0,15.5406,38.1947
2011,2,30,200,0,0,73.1724,35.2631
2010,2,30,200,0,0,121.7072,25.1056
2010,2,30,100,0,0,-118.0451,34.175
2013,2,30,100,0,0,-122.2489,47.9582
2012,1,30,200,0,0,77.0969,30.9044
2015,1,10,200,0,0,-92.8956,17.91
2011,2,30,200,0,0,6.0477,60.6408
2013,1,10,200,46,0,104.8613,27.5862
2011,1,30,200,0,0,124.8974,8.9176
2009,2,30,200,0,0,-76.701,-11.9374
2010,1,30,200,0,0,-122.4398,47.4092
2012,1,10,200,0,0,-122.7257,45.816
2014,1,30,200,0,0,-131.7228,55.4119
2013,2,30,100,0,0,-76.3302,43.0266
2010,1,30,200,0,0,29.8214,-0.7888
2016,1,30,200,0,0,73.3461,34.5396
2011,1,30,200,0,0,-123.2373,45.7157
2013,1,10,200,0,0,125.4137,6.8426
2011,1,30,200,1,0,106.8269,-6.5857
2014,1,30,300,5,12,-77.7319,1.6818
2010,1,30,200,0,0,-43.2103,-22.9463
2016,2,30,100,0,0,151.8718,-28.8648
2007,1,10,200,0,0,88.4308,27.0713
2010,1,30,200,6,0,100.7508,26.6842
2013,1,30,200,1,0,77.1788,32.17
2015,1,20,200,0,0,-87.5506,33.2907
2012,1,10,200,0,0,122.56,12.34
2015,2,20,100,0,0,-120.0177,39.9213
2011,2,30,300,59,0,126.9811,37.5685
2011,1,30,200,0,0,-122.4157,44.8003
2011,2,10,200,0,0,-72.6018,42.5804
2015,1,20,100,0,0,76.1206,32.5606
2010,1,30,200,0,0,-43.1789,-22.82
2011,2,10,100,0,0,-75.0776,40.8305
2010,1,30,200,0,0,81.039,6.9698
2010,1,30,200,0,0,94.9921,26.8716
2010,1,30,300,13,0,-76.97,1.68
2008,2,30,200,0,0,-114.06,44.98
2012,2,30,200,0,0,139.6421,35.4481
2011,2,30,200,0,0,-120.7897,38.7745
2013,1,30,200,0,0,77.7241,31.1628
2013,1,30,200,0,0,170.6646,-45.8358
2012,2,30,100,0,0,-121.9459,37.0812
2011,1,30,200,2,0,-104.5656,19.2372
2008,2,30,200,12,0,92.35,27.4
2010,1,30,200,0,0,88.7334,27.3702
2014,1,30,100,0,0,-121.7306,48.5346
2011,1,30,200,0,0,-79.8282,40.5755
2008,1,30,300,6,0,100.2812,-0.3998
2009,1,30,200,0,0,101.7673,3.1857
2009,2,30,200,0,0,88.47,26.89
2015,1,30,100,0,0,121.9325,7.0611
2011,1,30,200,0,0,-80.5778,40.212
2014,1,10,100,0,0,-124.1248,44.138
2011,2,30,300,0,0,101.0280474,30.0428659
2012,1,30,200,4,0,83.8049,28.023
2010,1,30,100,0,0,-43.1976,-22.983
2010,1,30,200,0,0,-109.9818,38.647
2016,1,30,200,1,1,86.02,27.5108
2010,1,30,200,0,0,78.6437,30.7221
2016,1,20,300,13,0,80.4548,7.1306
2015,1,20,100,0,0,79.5765,30.5631
2011,1,30,300,13,0,82.4753,28.7434
2008,2,10,200,2,2,-90.5316,15.3796
2016,2,30,200,0,0,71.0587,39.4842
2012,1,30,100,0,0,-123.0104,38.4638
2010,1,30,200,0,0,-122.2818,47.6177
2010,1,30,100,0,0,-122.2782,47.6949
2011,2,30,200,0,0,-116.1712,46.5951
2007,2,30,200,66,0,111.792,26.443
2016,1,30,200,1,0,80.7179,29.6394
2016,1,30,200,5,0,110.0302,-7.7235
2015,1,20,200,1,0,81.0561,29.3064
2013,1,30,200,0,0,110.36,1.3745
2013,2,30,200,0,0,-112.4389,42.8729
2011,1,30,100,0,0,94.3429,24.3527
2008,2,30,200,2,0,101.7111,3.2289
2012,1,30,200,2,0,120.94,24.2607
2011,1,30,200,4,0,124.8872,11.7771
2012,1,10,200,0,0,-121.7725,36.8071
2009,1,30,200,2,0,88.43849551,27.02459801
2008,2,30,200,0,0,18.66,-33.15
2010,1,30,200,19,0,39.6515,11.6652
2011,2,20,100,0,0,-120.7202,47.6161
2008,1,10,200,0,0,-122.4936,37.6475
2010,1,30,200,0,0,76.3641,32.2067
2015,2,10,200,0,0,-122.3746,47.7339
2013,1,30,200,6,4,104.1369,25.38
2013,1,10,200,0,0,18.8279,-34.2232
2011,1,30,200,0,0,-122.3402,46.866
2014,1,20,200,0,0,-84.8098,12.3502
2012,1,30,200,0,0,-116.6566,46.6007
2010,2,30,200,0,0,-43.031,-22.9337
2008,1,10,200,3,0,107.7503,0.7089
2013,1,10,100,0,0,101.3842,4.4927
2016,1,30,100,0,0,145.9144,-41.1349
2011,1,10,200,3,0,124.5618,6.5368
2013,1,30,200,3,1,101.0521,16.2109
2011,1,10,200,1,0,84.4167,27.9333
2011,1,30,200,0,0,-122.8778,38.6401
2011,1,20,100,0,0,-124.0611,41.549
2013,1,30,200,0,0,-60.7429,11.2109
2016,1,10,200,0,0,-107.9215,44.7947
2016,1,30,300,1,0,109.8148,-7.2454
2016,1,30,100,0,0,178.5253,-17.9785
2015,1,30,300,0,0,116.5887854,6.067357382
2012,1,30,100,0,0,-123.28,44.6356
2007,2,10,200,0,0,15.0836,46.4719
2010,2,30,100,0,0,-122.9038,49.2065
2012,1,30,200,0,0,78.071,32.2278
2014,1,30,200,0,0,178.5358,-17.9984
2012,1,30,200,0,0,109.3613,-7.3901
2013,2,30,200,0,0,-75.1572,39.942
2010,1,30,200,0,0,100.7451,6.7077
2010,2,30,200,0,0,147.0348,-7.0607
2015,1,20,100,0,0,-111.6324,40.2506
2011,1,30,200,0,0,125.669611,7.743877992
2011,1,10,200,1,0,85.6352,28.0889
2011,1,10,200,2,0,83.9725,28.2638
2008,1,30,100,0,0,-82.26,37.66
2007,2,10,200,3,0,88.2789,26.8905
2010,2,30,100,0,0,-77.3018,42.8004
2008,2,30,100,0,0,-158.0336,21.505
2014,2,10,200,0,0,-118.4526,38.5313
2013,1,20,200,0,0,80.2386,30.0712
2013,1,20,200,0,0,78.6185,30.8203
2013,1,10,200,2,0,-25.2026,37.7479
2013,2,30,200,0,0,-81.9395,37.7786
2007,1,10,200,0,0,88.2548,27.0096
2015,1,30,200,0,0,-86.6122,13.4058
2011,2,30,200,0,0,-121.9908,37.0971
2012,2,30,200,1,0,103.0129,29.9816
2012,2,30,100,0,0,-94.6478,39.0545
